L2SUM	partition	G2
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_of_ricci_zero	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_of_ricci_zero	Poincare.D7.Bochner.GradientCertificate.gradient_estimate_eq_iff_ricci_zero
L2DEP	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses.weightJet	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses
L2DEP	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses.weightJet	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses.weightJet	Poincare.D7.Monotonicity.PerelmanWKernelHypotheses
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.gradientCertificateOfData._proof_3
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.gradLaplacianDot
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.ricciPairing
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.gradLaplacianDot
L2DEP	Poincare.D7.Bochner.gradientCertificateOfData._proof_5	Poincare.D7.Bochner.ricciPairing
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.ConjugateHeatData
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate.ctorIdx	Poincare.D7.ConjugateHeat.ConjugateHeatIBPCertificate
L2DEP	Poincare.D7.ConjugateHeat.MetricFlowInterface.volumeVariation	Poincare.D7.ConjugateHeat.MetricFlowInterface
L2DEP	Poincare.D7.ConjugateHeat.MetricFlowInterface.volumeVariation	Poincare.D7.ConjugateHeat.Jet
L2DEP	Poincare.D7.ConjugateHeat.MetricFlowInterface.volumeVariation	Poincare.D7.ConjugateHeat.MetricFlowInterface
L2DEP	Poincare.D7.Monotonicity.muOfFamily_monotoneOn	Poincare.D7.Monotonicity.muOfFamily
L2DEP	Poincare.D7.Monotonicity.muOfFamily_monotoneOn	Poincare.D7.Monotonicity.muOfFamily
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate.dim
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate.roughLaplacian
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.gradLaplacianDot
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate.grad
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.BochnerCertificate.oneFormLaplacian
L2DEP	Poincare.D7.Bochner.GradientCertificate.mk	Poincare.D7.Bochner.GradientCertificate
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Monotonicity.constantReducedVolumeCertificate
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.unitKappaComparisonData._proof_1
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.unitKappaComparisonData._proof_2
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.unitKappaComparisonData._proof_3
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.unitKappaComparisonData._proof_4
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.unitKappaComparisonData._proof_5
L2DEP	Poincare.D7.Kappa.unitKappaComparisonData	Poincare.D7.Kappa.ballVolumeComparison_unit
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Bochner.hessNormSq
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Bochner.BochnerCertificate.dim
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Bochner.GradientCertificate.B
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses.bochnerCertificate
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Bochner.BochnerCertificate.hess
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Bochner.GradientCertificate.laplacianGradNormSq
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Monotonicity.PerelmanFAnalyticHypotheses.gradient_estimate
L2DEP	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero_gradient_estimate	Poincare.D7.Monotonicity.perelmanFAnalyticHypotheses_zero
